X,Y,profile_id,layer_id,profile_code,layer_name,upper_depth,lower_depth,organic_surface,value,method_options,value_avg,dataset_id,country_name,positional_uncertainty,region,continent,date,licence
1.036389,14.167222,585950,127610,NE W3_0284,Bg,68,90,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.0375,14.166944,585951,127611,NE W3_0339,,0,27,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.0375,14.166944,585951,127612,NE W3_0339,2Ah,27,45,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.0375,14.166944,585951,127613,NE W3_0339,2Btg,45,55,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.037778,14.144444,585952,127614,NE W3_0262,Ah,0,14,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.037778,14.144444,585952,127615,NE W3_0262,Bt,14,36,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.037778,14.144444,585952,127616,NE W3_0262,Cw,36,70,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.040278,14.165556,585953,127617,NE W3_0368,,0,15,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.040278,14.165556,585953,127618,NE W3_0368,Bw,15,41,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.040278,14.165556,585953,127619,NE W3_0368,2Bt1,41,56,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.040278,14.165556,585953,127620,NE W3_0368,2Bt2,56,72,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.041389,14.1575,585954,127621,NE W3_0362,Ah,0,16,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.041389,14.1575,585954,127622,NE W3_0362,Bt,16,28,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.041389,14.1575,585954,127623,NE W3_0362,Btgs,28,44,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.041389,14.1575,585954,127624,NE W3_0362,Btgw,44,65,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.133611,14.153056,585956,127627,NE W3_0351,Ah,0,13,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.133611,14.153056,585956,127628,NE W3_0351,Bh,13,36,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.133611,14.153056,585956,127629,NE W3_0351,Bt,36,65,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.137778,14.1575,585959,127636,NE W3_0285,Ah,0,15,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.137778,14.1575,585959,127637,NE W3_0285,Bw,15,45,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.137778,14.1575,585959,127638,NE W3_0285,Bg,45,71,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.248889,14.346111,585975,127689,NE W3_0298,Ahg,0,40,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.248889,14.346111,585975,127690,NE W3_0298,Bgkz,40,60,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.248889,14.346111,585975,127691,NE W3_0298,Bgkz,60,110,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.248889,14.346111,585975,127692,NE W3_0298,Bgrk,110,130,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.252222,14.346944,585978,127701,NE W3_0300,Ahgck,0,15,0,"{2.0,0.2}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",1.1,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.252222,14.346944,585978,127702,NE W3_0300,Bgck1,15,80,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.252222,14.346944,585978,127703,NE W3_0300,Bgck2,80,90,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.252222,14.346944,585978,127704,NE W3_0300,2Br,90,95,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.261667,14.353056,585981,127713,NE W3_0121,Ah,0,15,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.261667,14.353056,585981,127714,NE W3_0121,Bt1,15,45,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.261667,14.353056,585981,127715,NE W3_0121,Bt2,45,90,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.036389,14.167222,1120279,18252,NE0284,Btg,20,68,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.036389,14.167222,1120279,18253,NE0284,Bg,68,90,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.037778,14.144444,1120281,18257,NE0262,Ah,0,14,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.040278,14.165556,1120282,18260,NE0368,,0,15,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.040278,14.165556,1120282,18261,NE0368,Bw,15,41,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.040278,14.165556,1120282,18263,NE0368,2Bt2,56,72,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.041389,14.1575,1120283,18265,NE0362,Bt,16,28,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.041389,14.1575,1120283,18267,NE0362,Btgw,44,65,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.133611,14.153056,1120285,18270,NE0351,Ah,0,13,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.133611,14.153056,1120285,18271,NE0351,Bh,13,36,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.137778,14.1575,1120288,18279,NE0285,Ah,0,15,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.137778,14.1575,1120288,18281,NE0285,Bg,45,71,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.248889,14.346111,1120297,18306,NE0298,Ahg,0,40,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.248889,14.346111,1120297,18308,NE0298,Bgkz,60,110,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
